Rooms,Type,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,Regionname,Propertycount,Price
3.0,0,1,12.7,3085,3.0,1.0,2.0,512.0,2,4168.0,756000.0
3.0,0,1,13.1,3060,3.0,1.0,3.0,570.0,2,5070.0,840000.0
4.0,0,1,9.7,3103,3.0,1.0,2.0,512.0,5,5682.0,2410000.0
4.0,0,3,15.4,3131,4.0,1.0,3.0,856.0,0,4385.0,1200000.0
3.0,0,1,3,3206,3.0,1.0,0.0,207.0,5,2019.0,2010000.0
3.0,1,1,7.8,3124,3.0,1.0,2.0,389.0,5,8920.0,1615000.0
3.0,0,1,11.2,3145,3.0,2.0,2.0,234.0,5,8801.0,1680000.0
4.0,0,0,5.3,3070,4.0,2.0,2.0,313.0,2,11364.0,1900000.0
2.0,2,1,5.2,3056,2.0,1.0,1.0,512.0,2,11918.0,515000.0
2.0,2,1,16.2,3094,3.0,1.0,2.0,512.0,0,3891.0,690000.0
3.0,0,1,11.2,3073,2.0,3.0,6.0,957.0,2,21650.0,737000.0
3.0,0,1,10.6,3084,3.0,1.0,2.0,674.0,0,2890.0,1076000.0
3.0,0,1,7.8,3058,3.0,1.0,1.0,370.0,2,11204.0,812000.0
3.0,0,0,11.2,3186,3.0,2.0,4.0,649.0,5,10579.0,3025000.0
2.0,0,1,14.7,3030,2.0,1.0,1.0,190.0,6,16166.0,335000.0
3.0,0,1,13.5,3042,3.0,1.0,1.0,623.0,6,3464.0,805000.0
3.0,0,1,1.9,3205,3.0,1.0,1.0,179.0,5,5943.0,2000000.0
2.0,2,1,7.5,3123,2.0,2.0,2.0,0.0,5,6482.0,887000.0
5.0,0,1,3.3,3206,5.0,2.0,1.0,237.0,5,3280.0,2100000.0
3.0,0,0,7.7,3124,3.0,2.0,2.0,512.0,5,8920.0,1901000.0
3.0,0,0,9.7,3104,3.0,1.0,2.0,1208.0,5,7809.0,2200000.0
2.0,2,0,13.8,3018,2.0,2.0,1.0,175.0,6,5301.0,580000.0
3.0,0,1,5.9,3055,3.0,1.0,1.0,600.0,2,7082.0,1200000.0
3.0,0,1,13.8,3107,4.0,2.0,2.0,649.0,0,5420.0,1150000.0
3.0,0,1,13.9,3108,3.0,1.0,2.0,811.0,0,9028.0,1430000.0
4.0,0,1,24.7,3175,4.0,1.0,2.0,850.0,4,10894.0,915500.0
2.0,2,1,9.2,3146,2.0,1.0,1.0,0.0,5,10412.0,671000.0
3.0,0,1,12,3073,3.0,1.0,2.0,512.0,2,21650.0,740000.0
3.0,0,0,11.8,3105,3.0,1.0,2.0,512.0,0,4480.0,1100000.0
3.0,0,3,6.4,3012,3.0,1.0,1.0,225.0,6,5058.0,895000.0
2.0,2,4,4.1,3142,3.0,1.0,2.0,512.0,5,7217.0,700000.0
1.0,2,4,5.2,3056,1.0,1.0,0.0,1250.0,2,11918.0,170000.0
3.0,0,4,14.3,3109,3.0,2.0,1.0,654.0,0,10999.0,1120000.0
3.0,0,1,7.5,3102,3.0,2.0,4.0,611.0,5,2671.0,1750000.0
3.0,0,1,17.4,3048,3.0,1.0,2.0,522.0,2,4704.0,430000.0
3.0,0,0,8.4,3145,3.0,3.0,3.0,1011.0,5,8801.0,2500000.0
4.0,0,1,10.5,3020,4.0,2.0,2.0,393.0,6,6763.0,560000.0
2.0,2,1,12.6,3020,2.0,1.0,1.0,234.0,6,3755.0,470000.0
3.0,0,1,3,3067,3.0,2.0,2.0,86.0,2,4019.0,955000.0
3.0,0,3,9.5,3034,3.0,1.0,3.0,576.0,6,4502.0,1000000.0
3.0,0,4,11,3018,3.0,2.0,2.0,584.0,6,5301.0,920000.0
1.0,2,3,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,445000.0
3.0,2,0,0,3000,3.0,1.0,2.0,512.0,2,17496.0,815000.0
2.0,2,4,10.2,3127,3.0,1.0,2.0,512.0,0,2079.0,550000.0
4.0,0,1,8.4,3072,4.0,1.0,1.0,398.0,2,14577.0,1165000.0
3.0,0,1,3.4,3068,3.0,1.0,1.0,230.0,2,2954.0,1500000.0
2.0,2,1,10.4,3042,2.0,1.0,1.0,182.0,6,3464.0,454000.0
4.0,0,1,10.5,3020,3.0,1.0,2.0,512.0,6,2185.0,965000.0
3.0,1,1,11.7,3125,4.0,2.0,2.0,217.0,5,5678.0,752000.0
4.0,1,1,9.7,3041,3.0,1.0,2.0,512.0,6,3284.0,795000.0
3.0,2,4,2.8,3000,3.0,1.0,2.0,512.0,2,17496.0,1470000.0
3.0,0,3,2.4,3121,3.0,1.0,2.0,512.0,2,14949.0,1280000.0
3.0,0,4,8.8,3081,3.0,1.0,2.0,481.0,0,2674.0,600000.0
2.0,2,1,10.4,3042,3.0,1.0,2.0,512.0,6,3464.0,593000.0
3.0,0,3,27.1,3116,3.0,2.0,2.0,945.0,1,3789.0,640000.0
3.0,0,1,13.6,3148,3.0,1.0,2.0,512.0,5,3582.0,930000.0
4.0,0,3,13.8,3107,4.0,2.0,2.0,420.0,0,5420.0,1500000.0
2.0,0,1,11.2,3186,2.0,1.0,2.0,0.0,5,10579.0,1701000.0
3.0,0,3,24.7,3175,3.0,1.0,3.0,553.0,4,10894.0,645000.0
3.0,0,1,29.8,3338,3.0,2.0,2.0,512.0,7,4718.0,370000.0
2.0,2,3,15.5,3028,3.0,1.0,2.0,512.0,6,7630.0,402000.0
3.0,0,1,5.6,3101,3.0,1.0,2.0,813.0,5,10331.0,1965000.0
2.0,0,1,1.6,3066,3.0,1.0,1.0,282.0,2,4553.0,1265000.0
3.0,0,1,9.9,3044,3.0,1.0,1.0,596.0,2,7485.0,670000.0
2.0,0,1,7.4,3144,2.0,1.0,1.0,232.0,5,4675.0,1475000.0
2.0,2,1,0.7,3006,2.0,1.0,1.0,8888.0,5,8400.0,642500.0
4.0,0,1,5.9,3144,4.0,2.0,2.0,682.0,5,4675.0,2610000.0
3.0,0,0,8.2,3041,3.0,2.0,2.0,216.0,6,3284.0,950000.0
3.0,0,4,8.7,3032,3.0,3.0,2.0,173.0,6,4918.0,780000.0
2.0,2,1,13.8,3165,2.0,2.0,1.0,212.0,5,10969.0,690000.0
3.0,0,1,13.8,3107,3.0,1.0,2.0,313.0,0,5420.0,742500.0
2.0,0,3,3.4,3068,2.0,1.0,0.0,197.0,2,2954.0,1417000.0
2.0,2,1,16.1,3111,2.0,1.0,1.0,255.0,0,4790.0,718500.0
2.0,0,1,3.5,3068,2.0,1.0,0.0,160.0,2,6244.0,1325000.0
2.0,0,1,10.5,3081,2.0,1.0,2.0,733.0,0,2947.0,910000.0
4.0,0,1,10.3,3187,4.0,2.0,2.0,598.0,5,6938.0,2500000.0
4.0,0,1,9.2,3146,3.0,1.0,2.0,512.0,5,10412.0,2100000.0
2.0,2,1,9.2,3104,3.0,1.0,2.0,512.0,5,7809.0,709000.0
3.0,0,1,14.5,3188,3.0,2.0,2.0,586.0,5,2356.0,1300000.0
3.0,0,1,14.3,3109,3.0,2.0,2.0,392.0,0,10999.0,865000.0
4.0,0,1,20.6,3064,4.0,2.0,2.0,694.0,2,15510.0,650000.0
4.0,0,1,5.6,3101,4.0,2.0,4.0,690.0,5,10331.0,2850000.0
2.0,2,0,4.6,3181,2.0,1.0,1.0,0.0,5,4380.0,560000.0
4.0,0,1,4.3,3032,4.0,2.0,1.0,475.0,6,6567.0,1700000.0
2.0,2,1,4.2,3031,2.0,2.0,1.0,3448.0,2,5263.0,442000.0
2.0,0,1,4.5,3181,2.0,1.0,0.0,214.0,5,7717.0,1582000.0
2.0,2,0,10.9,3012,3.0,1.0,2.0,512.0,6,962.0,400000.0
3.0,0,3,12.4,3108,3.0,1.0,2.0,647.0,0,9028.0,1360000.0
3.0,0,1,20,3194,3.0,2.0,2.0,277.0,4,6162.0,1120000.0
2.0,2,1,2.7,3141,3.0,1.0,2.0,512.0,5,14887.0,860000.0
3.0,0,3,18,3095,3.0,2.0,2.0,662.0,0,2346.0,881017.0
3.0,0,0,2.1,3205,3.0,1.0,1.0,181.0,5,5943.0,1405000.0
3.0,2,1,12.3,3166,3.0,1.0,1.0,211.0,5,2547.0,740000.0
4.0,0,1,15.3,3074,4.0,2.0,2.0,660.0,2,7955.0,841000.0
2.0,0,1,4.4,3031,2.0,1.0,0.0,274.0,2,3593.0,953000.0
4.0,1,1,13.4,3130,3.0,1.0,2.0,512.0,0,5713.0,1000000.0
3.0,2,3,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,898500.0
3.0,1,4,8.7,3032,3.0,1.0,2.0,512.0,6,4918.0,640000.0
3.0,0,4,1.8,3051,4.0,1.0,2.0,105.0,2,6821.0,1400000.0
2.0,2,0,8.4,3072,2.0,1.0,1.0,163.0,2,14577.0,465000.0
3.0,0,3,14.7,3030,3.0,2.0,2.0,387.0,6,16166.0,500000.0
3.0,0,1,6.2,3015,3.0,1.0,2.0,478.0,6,1223.0,965000.0
3.0,0,0,13.8,3165,3.0,2.0,2.0,644.0,5,10969.0,1185000.0
2.0,1,1,6.4,3011,3.0,1.0,2.0,512.0,6,7570.0,597000.0
2.0,0,1,11.8,3204,2.0,1.0,2.0,300.0,5,3578.0,765000.0
2.0,2,4,1.8,3051,2.0,1.0,1.0,0.0,2,6821.0,620000.0
3.0,0,1,10.5,3020,3.0,1.0,2.0,613.0,6,6763.0,551000.0
3.0,0,1,16.3,3075,3.0,1.0,1.0,709.0,2,8279.0,721000.0
1.0,2,0,4.6,3142,3.0,1.0,2.0,512.0,5,7217.0,750000.0
3.0,0,1,20.4,3059,3.0,2.0,1.0,650.0,2,4864.0,680000.0
3.0,0,3,11.8,3204,3.0,2.0,2.0,692.0,5,3578.0,1690000.0
2.0,2,1,7.3,3146,3.0,1.0,2.0,512.0,5,10412.0,1186000.0
4.0,0,1,23.5,3178,3.0,1.0,2.0,512.0,4,11667.0,1050000.0
4.0,0,1,17.9,3082,4.0,2.0,2.0,643.0,2,10529.0,722500.0
2.0,2,1,12.7,3085,3.0,1.0,2.0,512.0,2,4168.0,585000.0
3.0,2,1,11.5,3046,3.0,2.0,2.0,198.0,2,2651.0,651000.0
3.0,1,0,8.2,3041,3.0,1.0,2.0,512.0,6,3284.0,1050000.0
2.0,0,1,23,3136,3.0,1.0,2.0,512.0,0,2985.0,581000.0
3.0,0,1,27,3196,3.0,2.0,2.0,553.0,4,2076.0,720000.0
2.0,2,0,2.6,3121,2.0,1.0,1.0,0.0,2,14949.0,450000.0
2.0,0,3,6.4,3012,3.0,1.0,2.0,512.0,6,5058.0,730000.0
1.0,0,1,3.5,3207,1.0,1.0,0.0,85.0,5,8648.0,964000.0
2.0,2,1,3.3,3141,2.0,2.0,2.0,17200.0,5,14887.0,850000.0
3.0,0,2,23.2,3153,3.0,1.0,2.0,787.0,0,3598.0,650000.0
3.0,0,3,11,3018,3.0,1.0,3.0,536.0,6,5301.0,1060000.0
3.0,0,1,6.3,3143,3.0,2.0,1.0,316.0,5,4836.0,2365000.0
4.0,0,1,6.3,3013,4.0,1.0,2.0,405.0,6,6543.0,1190000.0
2.0,0,0,5.2,3056,2.0,1.0,1.0,183.0,2,11918.0,790000.0
3.0,2,1,6.1,3182,3.0,1.0,1.0,460.0,5,13240.0,1190000.0
3.0,0,1,38,3199,3.0,1.0,2.0,786.0,4,7566.0,755000.0
3.0,2,1,6.4,3012,3.0,2.0,1.0,512.0,6,1808.0,712000.0
3.0,0,1,2.4,3121,3.0,1.0,2.0,512.0,2,14949.0,1000000.0
2.0,1,3,9.3,3145,3.0,1.0,2.0,512.0,5,608.0,910000.0
2.0,0,0,5.2,3056,2.0,1.0,2.0,165.0,2,11918.0,850000.0
3.0,0,4,7.9,3079,3.0,2.0,2.0,665.0,0,5549.0,1680000.0
4.0,0,1,20.5,3752,3.0,1.0,2.0,512.0,2,7969.0,642000.0
2.0,2,4,11.2,3127,2.0,1.0,1.0,0.0,5,5457.0,640000.0
2.0,2,0,14.6,3189,3.0,1.0,2.0,512.0,5,2555.0,460000.0
2.0,2,1,11.2,3073,2.0,1.0,1.0,99.0,2,21650.0,336000.0
3.0,0,1,16.7,3150,3.0,1.0,2.0,652.0,0,15321.0,1370000.0
3.0,0,1,9.2,3146,3.0,1.0,3.0,557.0,5,10412.0,1710000.0
3.0,0,1,5.2,3056,3.0,1.0,1.0,322.0,2,11918.0,1120000.0
3.0,0,1,9.3,3162,3.0,1.0,2.0,512.0,5,5051.0,1690000.0
3.0,1,1,13.8,3165,3.0,1.0,2.0,512.0,5,10969.0,1200000.0
3.0,0,1,15.5,3106,3.0,2.0,2.0,809.0,0,6202.0,1350000.0
4.0,0,1,12,3073,4.0,2.0,2.0,499.0,2,21650.0,1200000.0
2.0,0,1,19.9,3134,2.0,1.0,1.0,766.0,0,7785.0,1040000.0
3.0,0,1,12.1,3083,3.0,1.0,2.0,512.0,2,10175.0,892000.0
1.0,2,3,6.2,3123,1.0,1.0,1.0,0.0,5,6482.0,505000.0
3.0,0,0,11.2,3046,3.0,1.0,1.0,512.0,2,8870.0,485000.0
2.0,2,0,5.2,3056,2.0,1.0,1.0,430.0,2,11918.0,585000.0
3.0,0,1,6.7,3058,3.0,2.0,2.0,368.0,2,11204.0,1100000.0
4.0,1,3,14.2,3149,4.0,2.0,2.0,196.0,0,13366.0,970000.0
1.0,2,0,1.9,3003,1.0,1.0,1.0,0.0,2,2230.0,460000.0
3.0,0,0,3.6,3068,3.0,2.0,2.0,110.0,2,6244.0,1560000.0
2.0,2,1,7.5,3040,2.0,1.0,1.0,512.0,6,9264.0,485000.0
2.0,2,1,2.7,3141,2.0,1.0,1.0,512.0,5,14887.0,787500.0
5.0,0,3,8.4,3072,5.0,3.0,2.0,564.0,2,14577.0,1570000.0
2.0,0,1,2.5,3067,2.0,1.0,2.0,256.0,2,4019.0,1636000.0
3.0,1,0,14.6,3189,3.0,2.0,1.0,164.0,5,2555.0,750000.0
2.0,2,1,13.9,3165,2.0,1.0,1.0,194.0,5,10969.0,715000.0
4.0,0,3,5.3,3032,4.0,2.0,1.0,621.0,6,1052.0,1562000.0
4.0,0,1,14.5,3188,3.0,1.0,2.0,512.0,5,2356.0,1525000.0
4.0,0,1,10.5,3020,3.0,1.0,2.0,512.0,6,4217.0,690000.0
3.0,0,1,7.8,3124,3.0,2.0,2.0,244.0,5,8920.0,1430000.0
3.0,0,3,11.1,3025,5.0,2.0,2.0,276.0,6,5132.0,620000.0
1.0,2,3,4.6,3142,1.0,1.0,1.0,0.0,5,7217.0,462800.0
3.0,0,0,15.5,3028,3.0,1.0,2.0,459.0,6,7630.0,590000.0
4.0,0,0,6.4,3012,4.0,2.0,1.0,512.0,6,5058.0,850000.0
3.0,1,1,5.9,3055,3.0,1.0,2.0,176.0,2,7082.0,670000.0
3.0,0,0,12.4,3060,3.0,1.0,2.0,1069.0,2,5070.0,1000000.0
3.0,0,1,19.6,3076,3.0,1.0,2.0,512.0,2,10926.0,569500.0
4.0,1,3,9.4,3081,3.0,1.0,2.0,512.0,0,2674.0,755000.0
3.0,0,1,17.3,3193,3.0,2.0,2.0,687.0,5,5366.0,1500000.0
5.0,0,0,31.7,3337,5.0,2.0,2.0,1670.0,7,3600.0,710000.0
2.0,1,1,12.3,3166,3.0,1.0,2.0,512.0,5,2547.0,920000.0
2.0,2,1,1.2,3006,2.0,1.0,1.0,0.0,5,8400.0,595000.0
4.0,0,1,12,3073,4.0,2.0,2.0,857.0,2,21650.0,950000.0
2.0,2,1,14.2,3149,3.0,1.0,2.0,512.0,0,13366.0,700000.0
2.0,2,1,6.5,3071,2.0,1.0,1.0,724.0,2,8870.0,525500.0
2.0,0,0,4.6,3181,2.0,1.0,2.0,158.0,5,7717.0,1300000.0
3.0,0,1,16.3,3075,3.0,1.0,1.0,548.0,2,8279.0,685000.0
3.0,0,4,8.9,3084,3.0,1.0,2.0,536.0,0,3540.0,1000000.0
3.0,0,3,9.9,3044,3.0,2.0,2.0,608.0,2,7485.0,900000.0
2.0,2,4,6.2,3123,3.0,1.0,2.0,512.0,5,6482.0,580000.0
3.0,0,1,18.4,3029,3.0,1.0,3.0,512.0,6,13830.0,577000.0
1.0,2,1,3.8,3207,1.0,1.0,1.0,0.0,5,8648.0,577000.0
2.0,1,1,11.4,3204,2.0,1.0,1.0,512.0,5,3578.0,820000.0
4.0,0,3,12.9,3043,4.0,2.0,3.0,558.0,6,3285.0,680000.0
3.0,0,1,5.9,3144,3.0,1.0,2.0,512.0,5,4675.0,2790000.0
5.0,0,1,18.8,3170,5.0,2.0,1.0,731.0,4,7113.0,960000.0
3.0,0,1,12,3073,3.0,2.0,1.0,301.0,2,21650.0,700000.0
2.0,2,0,20,3194,3.0,1.0,2.0,512.0,4,6162.0,603000.0
3.0,0,3,23,3136,3.0,2.0,2.0,269.0,0,11925.0,730000.0
4.0,0,1,6.2,3039,4.0,1.0,3.0,478.0,6,6232.0,1270000.0
3.0,0,3,14.7,3030,3.0,2.0,1.0,251.0,6,16166.0,515000.0
3.0,0,1,13.1,3060,3.0,2.0,2.0,427.0,2,5070.0,725000.0
2.0,0,3,24.7,3175,2.0,1.0,1.0,414.0,4,10894.0,488000.0
2.0,0,1,8.2,3012,2.0,1.0,1.0,92.0,6,5058.0,360000.0
3.0,0,1,15.2,3191,3.0,2.0,2.0,511.0,5,4497.0,1761000.0
5.0,0,1,17.2,3133,5.0,3.0,2.0,512.0,0,4280.0,1203000.0
4.0,0,1,15.5,3038,4.0,2.0,2.0,743.0,6,3656.0,760000.0
3.0,0,1,3.3,3206,3.0,1.0,1.0,163.0,5,3280.0,2150000.0
3.0,1,4,7.8,3079,3.0,1.0,2.0,512.0,0,5549.0,1160000.0
4.0,0,1,4.6,3122,4.0,2.0,7.0,0.0,5,11308.0,2610000.0
2.0,2,4,8.1,3161,2.0,1.0,1.0,0.0,5,6923.0,420000.0
4.0,0,1,16.3,3075,3.0,1.0,2.0,607.0,2,8279.0,663500.0
2.0,2,3,5.3,3070,3.0,1.0,2.0,512.0,2,11364.0,585000.0
2.0,0,0,13.7,3188,3.0,1.0,2.0,512.0,5,5454.0,905000.0
3.0,0,1,10.5,3020,3.0,1.0,2.0,695.0,6,6763.0,700000.0
5.0,0,4,7.7,3124,5.0,4.0,2.0,512.0,5,8920.0,2650000.0
3.0,0,4,14,3047,3.0,1.0,6.0,512.0,2,2246.0,440000.0
4.0,0,1,11,3018,3.0,1.0,2.0,512.0,6,5301.0,1650000.0
5.0,0,1,10.7,3187,3.0,1.0,2.0,512.0,5,6938.0,2700000.0
3.0,0,0,16.1,3111,3.0,1.0,2.0,726.0,0,4790.0,900000.0
2.0,2,3,41,3910,2.0,1.0,1.0,196.0,1,8743.0,400000.0
2.0,0,1,3.3,3206,2.0,1.0,1.0,167.0,5,3280.0,1550000.0
4.0,0,1,11.2,3186,3.0,2.0,1.0,550.0,5,10579.0,2145000.0
2.0,2,4,13.5,3042,2.0,1.0,1.0,128.0,6,3464.0,480000.0
5.0,0,4,7.8,3079,5.0,3.0,2.0,512.0,0,1554.0,3350000.0
5.0,0,1,10.2,3147,5.0,5.0,2.0,725.0,5,2894.0,1975000.0
3.0,0,3,9.2,3146,3.0,1.0,3.0,732.0,5,10412.0,1800000.0
2.0,0,1,2.4,3121,2.0,1.0,1.0,149.0,2,14949.0,1165000.0
2.0,1,1,8.5,3044,2.0,1.0,1.0,512.0,2,7485.0,580000.0
4.0,0,1,35.4,3198,4.0,2.0,2.0,767.0,4,8077.0,890000.0
3.0,0,1,20.6,3064,3.0,1.0,1.0,512.0,2,5833.0,451000.0
3.0,0,1,11.7,3125,3.0,2.0,3.0,620.0,5,5678.0,1465500.0
2.0,2,1,5.3,3122,3.0,1.0,2.0,512.0,5,11308.0,731000.0
3.0,1,1,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,795000.0
4.0,0,1,1.9,3205,4.0,3.0,2.0,443.0,5,5943.0,1840000.0
3.0,0,1,8.2,3012,3.0,2.0,2.0,335.0,6,5058.0,820000.0
2.0,1,1,22.7,3174,3.0,1.0,2.0,512.0,4,11806.0,530000.0
1.0,2,1,13.9,3165,1.0,1.0,1.0,0.0,5,10969.0,380000.0
4.0,0,1,6.2,3015,4.0,2.0,1.0,336.0,6,5498.0,1085000.0
3.0,0,3,13.9,3020,3.0,1.0,0.0,695.0,6,2185.0,625000.0
4.0,0,1,8.2,3041,4.0,3.0,2.0,873.0,6,3284.0,1610000.0
3.0,0,1,18,3037,3.0,2.0,0.0,512.0,6,5556.0,550250.0
4.0,0,1,10.4,3125,4.0,1.0,2.0,847.0,5,5678.0,1661000.0
3.0,0,1,15.4,3131,3.0,2.0,3.0,512.0,0,4973.0,1102000.0
4.0,0,0,9.2,3104,4.0,2.0,2.0,701.0,5,7809.0,1530000.0
4.0,0,1,12.8,3033,4.0,2.0,2.0,776.0,6,5629.0,1010000.0
4.0,0,1,11.4,3163,4.0,2.0,2.0,561.0,5,7822.0,1506000.0
2.0,2,1,13,3046,3.0,1.0,2.0,512.0,2,8870.0,382000.0
2.0,2,0,13.9,3108,3.0,1.0,2.0,512.0,0,9028.0,480000.0
3.0,0,1,9.2,3058,3.0,1.0,2.0,512.0,2,3445.0,835500.0
3.0,0,1,21.5,3195,3.0,1.0,2.0,512.0,4,5087.0,1625000.0
3.0,0,1,3.8,3207,3.0,2.0,2.0,173.0,5,8648.0,1342000.0
3.0,0,1,18.4,3029,3.0,2.0,2.0,670.0,6,13830.0,542500.0
1.0,2,3,8.8,3072,1.0,1.0,1.0,896.0,2,14577.0,385000.0
3.0,1,0,14.5,3188,3.0,1.0,2.0,512.0,5,2356.0,640000.0
3.0,0,1,3.5,3068,3.0,1.0,0.0,370.0,2,6244.0,1600000.0
3.0,1,1,16.3,3075,3.0,1.0,2.0,512.0,2,8279.0,607000.0
3.0,0,1,7.8,3079,3.0,1.0,2.0,512.0,0,5549.0,1262000.0
2.0,2,3,3.5,3207,3.0,1.0,2.0,512.0,5,8648.0,600000.0
2.0,2,1,7.7,3124,3.0,1.0,2.0,512.0,5,8920.0,653000.0
4.0,0,1,16.7,3150,3.0,1.0,2.0,512.0,4,7392.0,1222000.0
3.0,2,1,10.1,3163,3.0,2.0,2.0,750.0,5,7822.0,1275000.0
3.0,0,1,8.6,3019,3.0,1.0,2.0,620.0,6,3589.0,840000.0
2.0,0,4,38,3199,2.0,1.0,7.0,383.0,4,17055.0,600000.0
4.0,0,1,8,3016,3.0,2.0,2.0,782.0,6,6380.0,2230000.0
2.0,0,0,6.3,3013,2.0,1.0,0.0,250.0,6,6543.0,1020000.0
3.0,0,1,7.8,3058,3.0,2.0,2.0,588.0,2,11204.0,1180000.0
5.0,0,0,8.4,3126,5.0,2.0,4.0,692.0,5,3265.0,2550000.0
3.0,2,1,15.5,3038,3.0,1.0,2.0,512.0,6,3656.0,585000.0
2.0,2,0,8.9,3084,2.0,1.0,1.0,512.0,0,2890.0,660000.0
3.0,0,0,13,3046,3.0,1.0,2.0,751.0,2,8870.0,885000.0
2.0,1,0,6.2,3123,3.0,1.0,2.0,512.0,5,6482.0,679000.0
4.0,0,1,20.4,3059,4.0,3.0,2.0,566.0,2,4864.0,679000.0
2.0,2,3,8.8,3072,2.0,1.0,1.0,0.0,2,14577.0,413000.0
3.0,0,1,10.4,3042,3.0,2.0,1.0,512.0,6,2291.0,1521000.0
3.0,0,1,24.7,3175,3.0,1.0,5.0,556.0,4,8322.0,682000.0
3.0,2,1,0.7,3006,3.0,1.0,2.0,512.0,5,8400.0,765000.0
3.0,0,0,11.2,3042,3.0,2.0,2.0,795.0,6,2291.0,850000.0
4.0,0,1,13.8,3107,4.0,1.0,2.0,618.0,0,5420.0,903000.0
6.0,0,4,7.5,3040,6.0,3.0,2.0,423.0,6,9264.0,1150000.0
2.0,0,3,7,3013,2.0,1.0,0.0,94.0,6,6543.0,950000.0
1.0,0,4,5.1,3181,1.0,1.0,1.0,160.0,5,4380.0,900000.0
3.0,0,1,20.6,3064,3.0,2.0,2.0,640.0,2,5833.0,537000.0
3.0,0,1,13,3166,3.0,1.0,2.0,512.0,5,3145.0,1490000.0
3.0,1,3,13.9,3165,3.0,2.0,2.0,301.0,5,10969.0,1055000.0
3.0,0,1,1.6,3065,3.0,2.0,1.0,138.0,2,5825.0,1481000.0
3.0,0,4,15.4,3131,3.0,1.0,1.0,728.0,0,4973.0,1040000.0
3.0,0,1,14.7,3030,3.0,2.0,2.0,301.0,6,15542.0,522000.0
3.0,0,1,3.4,3031,3.0,2.0,2.0,176.0,2,5263.0,1760000.0
2.0,2,1,2.1,3065,2.0,2.0,1.0,4421.0,2,5825.0,830000.0
3.0,0,1,14.5,3087,3.0,1.0,2.0,512.0,2,1442.0,756000.0
3.0,1,1,11.4,3204,3.0,2.0,1.0,359.0,5,6795.0,1350000.0
3.0,0,3,4.3,3032,3.0,2.0,2.0,352.0,6,4918.0,1200000.0
3.0,0,1,1.9,3205,3.0,2.0,2.0,512.0,5,5943.0,1935000.0
4.0,0,1,20.6,3064,4.0,2.0,2.0,576.0,2,15510.0,710000.0
3.0,0,1,13.4,3130,3.0,1.0,1.0,653.0,0,2867.0,1150000.0
2.0,0,1,4.6,3181,2.0,2.0,0.0,148.0,5,7717.0,1550000.0
3.0,0,1,16.1,3111,3.0,2.0,2.0,694.0,0,4790.0,1262000.0
3.0,0,1,11.2,3046,3.0,2.0,2.0,512.0,2,2651.0,1091000.0
2.0,2,3,6.2,3123,3.0,1.0,2.0,512.0,5,6482.0,590000.0
3.0,0,3,12,3073,3.0,1.0,1.0,643.0,2,21650.0,840000.0
2.0,1,1,13.9,3165,3.0,1.0,2.0,512.0,5,10969.0,742000.0
1.0,2,0,6.1,3182,1.0,1.0,1.0,0.0,5,13240.0,1210000.0
4.0,0,0,14.3,3109,4.0,2.0,1.0,752.0,0,10999.0,1250000.0
2.0,0,1,6.5,3071,2.0,1.0,3.0,491.0,2,8870.0,970000.0
1.0,2,1,2.6,3052,1.0,1.0,1.0,0.0,2,2309.0,401000.0
3.0,1,3,8.8,3081,3.0,1.0,2.0,512.0,0,2947.0,760000.0
2.0,0,3,3.8,3207,2.0,1.0,0.0,124.0,5,8648.0,900000.0
3.0,0,1,5.8,3078,3.0,1.0,2.0,512.0,2,2970.0,955000.0
3.0,0,1,15.5,3038,3.0,2.0,4.0,652.0,6,3656.0,670000.0
2.0,0,0,7,3013,2.0,1.0,0.0,211.0,6,6543.0,820000.0
3.0,1,1,12.4,3108,3.0,1.0,2.0,512.0,0,9028.0,882000.0
1.0,2,3,3.4,3031,1.0,1.0,1.0,0.0,2,5263.0,390000.0
2.0,2,0,4.6,3181,2.0,1.0,1.0,512.0,5,7717.0,555000.0
5.0,0,3,7.8,3124,5.0,3.0,2.0,805.0,5,8920.0,2800000.0
4.0,0,0,5.3,3070,4.0,3.0,4.0,423.0,2,11364.0,1650000.0
2.0,2,0,5.3,3070,3.0,1.0,2.0,512.0,2,11364.0,550000.0
3.0,0,1,6.7,3058,3.0,1.0,2.0,512.0,2,3445.0,822000.0
2.0,2,1,9.2,3146,3.0,1.0,2.0,512.0,5,10412.0,1090000.0
3.0,0,4,13.4,3130,3.0,2.0,2.0,816.0,0,5713.0,1125000.0
3.0,0,1,17.4,3048,3.0,1.0,2.0,512.0,2,4704.0,380000.0
2.0,1,1,9.9,3044,3.0,1.0,2.0,512.0,2,7485.0,480000.0
3.0,0,3,2.4,3121,3.0,1.0,2.0,512.0,2,14949.0,1250000.0
3.0,0,0,4.5,3181,2.0,1.0,1.0,111.0,5,7717.0,1100000.0
2.0,0,1,2.7,3141,2.0,2.0,1.0,187.0,5,14887.0,2210000.0
3.0,1,3,10.7,3187,3.0,1.0,2.0,512.0,5,6938.0,1760000.0
4.0,1,1,11.2,3042,3.0,1.0,2.0,512.0,6,2291.0,1065000.0
